mol,smiles,fingerprint
mol698,N1(C(=O)CSC2=NN=C(C3C=CC(=CC=3)C)N2)C2C=CC=CC=2SC2C=CC=CC1=2,0001000000000000000000000000000001000000000000000000000000000000100000000000000010000001001000000000000000000000000010000000000000000000100010000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000100000000000000000000000000001010000100000000010000100000000000000000000000000000000000000000000000000000010000000000000010000000000000000000001000000000000000000100000000000010000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000001000000000000000000000000000000000000010000000000000000000000000010000000000000000000000011000000000000000000000010000000000000000000000100001000000000000000000000000000000000000000000010000000010000000000000000000100000001000000000000000000000000000000000000000001000000000000000000000000000000000000000000010010000000000000000000010000000000000000010000000000000100000000000000000000000000000001000000000000000000000000000100000000001000
mol699,N(=O)(=O)C1=CC(=CC=C1OC(=O)C1=CC=CO1)/C=N/NC(C1=CC=NC=C1)=O,0000000000000000000100000100000000000000001000000000000000000000100000000000000000000000000000100000000000000000000000000000000010010000000010000100000000000000000000000001000000000000100000010000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000001000000000000000000000000000000000001010000100000000000000001000010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000001000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000001000000000000000000010000000010000010000000000000000000000000000000000000110000000001000000000110000000011000100000000000000000000001000000000000000000000000000000000100000000000000000001000000000000000000000000000000100011000001000000000000001000000000010000100000000000010000000010000000000000000000001000000000000001000000100000000000000000000010000000000000000000000000000000000000000100000000000000
mol700,C(=O)(C(C)OC1=CC=C(C=C1Cl)Cl)NC1C=CC(=CC=1)C#N,0100000000000000000000000000000001100000000000000000010000000000000000000000000000000010000000100000001000000000110000001000000010000000000000000000000000000000000001000000000000000000010000010000000000000000000000001000000000000000000000000000010000000000000000000000000000000000000100000000000000000000010000000000000000000000000000000000000000000000000010001000001000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000001000000000000000000000000000000000000000000000000000000000000000000100000000010000000010000100000000010000000000000000000010000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000101000000000000001000000001000000000000000000000000001000001000000000000000000000000010000000000000000010000000000000000000000000000000000001100000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000
mol701,C(=C/C1=CC=C(C=C1)N(CC)CC)(\NC(C1=CC=CC=C1)=O)/C(=O)N/N=C/C1=CC=C(C=C1)OCC1C=CC=CC=1,0000000000000000000000000100000001000000001000000000010000000000100000001000000010000000000000110000001000010000000000000000000010000000000000000000000000000000000000000000000100001000001000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000001000000000000001000000001000100000000000000000000000000000010010000100000000000000100000000000010000000000000000000000000000000000000010000000000000000000000000000000000001000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000010001000000001000000000000000000000000000000110000000000000000000000100010011000100000000000000100000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000001000001000000000000001000000000000000010000000000010000000000000000000000000000001000001010000000000000000000000000001100000000000000000000000000000000000010000000000100000000100001
mol702,C(=O)(NNC(COC1C=CC=C2C=CC=CC=12)=O)[C@H]1CCCC[C@H]1C(O)=O,0000100000000001000000000000000000000000010000000000000000000001100000000000000010000000100000000000000000000000000000000000000010000000000000000000000000000000000100000000000100000000000000001000000000000000010100000000000000000000000000000000000000000000000000100000000000000000010001000000000000000100000000000000000000000000000001000000000000000000000010000000000000000000000000000010010000000000000000010000000000000000000010000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000100000000000000000000000000000000010000010000000000000000000000000000001000000000000000000100000000000000000000000000000000000000000000000000000000000001000000000000000000000001000000000000000001000000000000000000000000000000001000000010010000000000000000000000001000000010000000000000000000100000000000000000000000000000000010000000000000000000000000000000000000010000
mol703,C1(O)C(OCC)=CC(=CC=1Cl)/C=N/NC(COC1=CC=C(C=C1Cl)Cl)=O,0000000000000000000000000000000001000000010000000000000000000000000000000000000010000010000000100000000000000000000000000000000010000000000000000000000000000000000101000000001000000000010000001000000000100000000000101000000000000000000001000000000000000000000000000000000000000000000000000000001000000000000001000000001000010000000000000000000000000000000010000000001000000000000000000000000000000000000000000000000000000000010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000010000000000000000000000000000000000000000000100000000000000000000000000010000000010000000000000000000000000000000000110000000000000000000000000001011000000000000000000000000000000000000000000000000000000000000000000000000000001001000000001000000000000000000000000001000001001000000000001000000000010000000000000000011000000000000000000000000000001000000000000000000000100000000000000001000000000000000010000000000100000000000000000100000000000000
mol704,C1(=N/NC(=O)C2C=CC=C(Br)C=2)/C(=O)NC2C=CC(C)=C(Br)C/1=2,0001000000000001000000000000000001001000000000000000000000000000100000000010000000000000001000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000001000001000000000000010001000000000000000000000000000000000000010000100000101000000000000000010000000000000000001000000000000000000000000000010100000000000000000000000000000000000000000000000011000000000000000000000000000000000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000001000000000000000010000000000000000100000000000000000000000000000010000000000000000000000001011010000000000000000000000000000000000000100000000000000000000000000000000000000001000000000000000000000000000000000000000001000000000000000000000000010000000001000000010000000000000001000000000001000000000000000000000000000000000000100100000000000000000000000100000000000000000000000000000000000000
mol705,N(=O)(=O)C1=CC2OCOC=2C=C1/C=C(/C#N)\C#N,0000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000001010001000000000000000010000000000000000000000000000000000000000000000000000010000000001000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000010000010000000000000000010000000000000000000100000000000000000000110000010000000000000001000000000000001000000000000000000000010000000000000100000000000010001000000000000000000000000000000110000000001000000000000010000010000010000010000000000000000000000000000000000000000000010000000000001000000000000000000000100000000000000000000000000000000000000000000000000000000000000
mol706,C1(/C=N/NC(=O)CC2C=CC=C3C=CC=CC=23)C=C(Br)C=C(Br)C=1O,0000000000000001000000000000000000000000010000000000000000000001100000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000100000000000000000000000001100000000000000000000000000000000000000000000000000011000000000000000000000000000000000010000000000000000000000000001000100100000001000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000001000010000000000000000000000000000100000000000000000000000000000000000000000110000001000000000000000000000000000000000000100000000000000000000000000000011010000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000001010000000001000001001000000000001000000000010000000000000000010000000000000011000000000001001000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000
mol707,C1(O)(CC(=O)C2C=CC(=CC=2)C(C)C)C(=O)NC2C(=CC=C(Cl)C1=2)C,0100000000000001000000000000000001001000000000000000000000000000000000000000000010000000001000000000000000000000000000000000000000100000000000000000000001000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000001000000000000000010000000000000000000000000010000000000000010000100001100000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000001000000000000000000000000000000001000100000000000000000000000000000000000000000000000000010000000010000001101000100000000000000000000000010001000000000010000000000001000000000000000000000000000000000000000000000000000001000000000000000000000000001000000000000000000000100000000000000000001000000100000000000000000000000000000000000110000000100000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000
mol708,C1(C=CC=C2C=CC=CC=12)CC(=O)N/N=C/C1C=CC(=CC=1)Br,0000000000000001000000000100000000000000010000000000000000000001100000000000000010000000000000000000000000000000000000000000000010000100000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000001000000000000000000000000000000000000001000000001000000100000001000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000001000000000000000000000000000000000100000000000000000100000000000000000000000110000000000000000000000000000000000000000000100000000000000000000000000000011010000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000001000000000001000001001000000000001000000000000000000000000000010000000000000001000000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000
mol709,C1(=CC=C(C2=CC=CC=C12)Br)CC(=O)NN=CC1C=CC=CC=1OC(C)=O,0000000000010000000000000000000001000000010000000000000000000000100000000000000010000000000000000000000000000000000000000000000011000000000000000000000000000000000000000000000100000000000000000000000001000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000001000000100000001000000000000000000000010000000000000000000000000000010000000000000000000000000000000000000000000000000000001001000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000010010000000000000000000000000000000000000000110000000001000000000001000000011010000000000000000000000100000000000000000000000000000000000000000000000000000001000000000000000000000000010000000001000001001000000000001010100000000000000000000000010000000000000100000000000001001000000000000000000000100000000000000100000000000000000000000000000000000000000000000000000001000000
mol710,N(=O)(=O)C1C=C(C=CC=1O)/C=N/NC(COC1=C(C)C=CC=C1C)=O,0000000000000001000000000100000001000000010000000000000000000000100000000000000010000000000000000000000000000000000000000000000010010000000000000000000000010000000000000001000000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000001000010000000001000000000000000000001010000000000100000000000000000000000000000000000000000001000000000000000010000000000000100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000010000100000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000110010000000000000000110000000011000000000000000000000000001000000000000000000000000000000000000000000000000000001000000000000000000000000000000100001000001001000000000001000000000010000000000000000010000000000000000000000000000001000100000000001000000000000000000000000000000000001000010000000000000000000000000000100000000000000
mol711,S(N)(=O)(=O)C1=CC=C(C=C1)CCNC(=O)C1C2=CC=CC=C2N=C(C2C=CC=CC=2)C=1,0000000010000000000001000000000000000000000000000000000100000000100000000100000010000000000000000000000000000000000000100000000010000000100000000001000000000000000000000000010100000000000000000000010000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000100010000000000000000100000000100000000000001000000000000000010000010000000000000000000001100000000010000000000000000000000000000000000000000000000000000000000000010000000000001000000000000000001001000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000010000000000000000100000000000000000000000000000000000000000000000100000000001000100000100000000000000000000000000000000000000000000000000000000000000100000001000000000000000000001001010000000000000001000000000000000000000000010000000000000000010000000000000000000000100000000000000000000000000000010000000000000000000100000000000010000000000000000000000000000000000000000000
mol712,N(=O)(=O)C1=CC=CC(=C1)/C=N/NC(COC1=CC=C(C(C)=C1)C)=O,0000000000000001000000000000000001000000010000000000000000000000100000000000000010000000000000000000000000000000000000000000000010010000000000000000000000000000000000000001000000000000000000001000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000001000000001000110000010000000000000000000000000010000000000100000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000000000000000100000000000000000000000000110010000000000000000100100000011000000000000000000000000101000000000000000000000000000000010000000000000000000001000000000000000000000000000000100001000001001000000000011000000000010000000000000000010000000000000000000000100000001000000000000001000000000000000000000000000000000000000010000000000000000000000000000100000000000000
mol713,C(=O)(NC1=CC=CC(C)=N1)C1C=CC(=CC=1OC)SC,0000000000000001000000000000000001000000000000100000000000000000100100000001000000000000000000000000000000000000000010000000000010000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000011000000000000000001000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000010000000000000000000101000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000010011000000010001000000000000001000000000000000000000000000000000000000000000000000100000000000001000000000000001000100000000000000000001000000000100000101000000000000000000000000010000000000000000010000000000010000000000000000000000000000000000000000100000000000000000100100000000000000000000000000000000000000000000000000000000
mol714,N(=O)(=O)C1C=C(C=CC=1O)/C=N/NC(COC1=CC=C(C(C)=C1)C)=O,0000000000000000000000000100000001000000010000000000000000000000000000000000000010000000000000000000000000000000000000000000000010010000000000000000000000010000000000000001000000000000000000011000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000001000000001000110000000000000000000000000000001010000000000100000000000000000000000000000000000000000000000000000000000010000000000000100000000100000000000000000000000001000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000010000100000000000000000000000000000000000000000000000000000000000000000010000000000000000100000000000000000000000000110010000000000000000110100000011000000000000000000000000101000000000000000000000000000000000000000000000000000001000000000000000000000000000000100001000001001000000000011000000000010000000000000000010000000000000000000000000000001000000000000001000000000000000000000000000000000000000010000000000000000000000000000100000000000000
mol715,C12C3CCN(CC=3SC=1N=C(SCC=C)N(C1=CC=C(C=C1)C)C2=O)CC1C=CC=CC=1,0000000000001000000000000000000001000000001000000000000000100000100000000000000010010000000000000000000000000000000010000000000000000000000000000000000000000000001000000000000100000000000000000100000000000000000000000000000000000000010100000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000011000000000000010000100000001000000001000000000010000000000000000100000000000000000000100000000000000000000000000001000000000000000000000000000000000000000000000101000000100100000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000001000000001000000000000000000000000000010000000010000000000000001000000100000000100100010000000000000001000000000001000100000000001000001000000000000000000010000010000000001000000000000000101000000000100000000000000000001000000000000000001000000000000000000000000000000000000000000000010000000000000000000000000100010000000010000100000000000000000001000000001000000000000000100000000000100000000000000000000000000
mol716,N(=O)(=O)C1=CC=C(C=C1)/C=N/NC(=O)CC1C=CC=C2C=CC=CC=12,0000000000000001000000000100000000000000010000000000000000000001100000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000000000001000100000000000000000000000000000000000000000000000000000000000000000000000000100001000000000000001000000000000000000000000000000000000001000000001000000100000001000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000000000000000000100000000000000000000100000000011000000000000000000000000001000000000000000100000000000000010000100000000000000001000000000000000000000001000000100001000001001000000000001000000000000000000000000000010000000000000000000000000001001000000000000001000000000000000000000000000000000000000000000000000000000000000000000100000000000000
mol717,C1(C=CC=C2C=CC=CC=12)CC(=O)N/N=C/C1C=CC(=CC=1)/C=N/NC(=O)CC1C=CC=C2C=CC=CC=12,0000000000000001000000000100000000000000010000000000000000000001100000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000001000000000000000000000000000000000000001000000001000000100000001000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000000000000000000100000000000000000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000001000000000001000001001000000000001000000000000000000000000000010000000000000000000000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000
mol718,C12C3CCN(CC=3SC=1N=C(SCC(C)=C)N(CC1=CC=CC=C1)C2=O)C,0000000000000000000000000000000001000100001000000000000000010000100000000000000010010000000000000000000000000000000010000100000000000000000000000000000000000000001000000000000100000000000000000000000000000001000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000010000011001000000000010000100000001000000001000001000010000000000000000100000000000000000000100000000000000000000000000001000000000000000000000000000000000000000000000001000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000010000000010000000000000001000000000000000100000000000000000000001000000000001000100000000001000001000000000000000000000000000000000000000000000000000000100001000100000000000000000001000000100000000001000000000000000000000000000000000000000000000000000000000000000000000000100010000000010000000000000000000001001000000000000000001000000000000000000100000000000100000001000010
mol719,C1(=CC=C(/C=N/NC(COC2C(C)=CC=CC=2C)=O)O1)N(=O)=O,0000000000010001000000000000000011000000010000000000000000000000100000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000000000001000000000000000000001000000000000000000000000000000000000000000000000000000000000001000000000000001000000000000000000000000000000000000000000000001000010000000001000000000000000000000010000000100100000000000000000000000000000000000000000001000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000100000000000000000000000000000000000000000000000000100000000000000000010000010000000000000000000000000000000000000110010000000000000000100000000011000000000000000000000000001000000000000000010000000000000000000000010000000000001000000000000000000000000000000100001000001001000000000001000000000000000000000000000010000000000000000000000000000001000100000000001000000000000000000000000000000000001000010000000000000000000000000000000000000000000
mol720,C1(C=CC=C2C=CC=CC=12)CC(=O)N/N=C/C1=CC=C(C=C1O)O,0000000000000001000000000000000000000000010000000000000100000001100000000100000010000000000000000000000000000000000000000000000010000000000000000000000000000100000000000000000100000000000000000000000001000000000000000000000000000000000000000000000000000001000000000100000000000000000000000100000000000000000000000000001000000100000001000000000000000000000010000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000001000010000100000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000000000000000000100000000000000000000000000000011000000000000000000100000000000000000000000000000000000000000000000000000000000001000000000000000000000001000000000001000001001000000000001000000000010000000000000000010000000000000000000000000001001000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000
mol721,C1(C=CC=C2C=CC=CC=12)CC(=O)N/N=C/C=C/C1=CC=CO1,0000000000000001000000000000000000000000010000000000000000000001100000000000000010000000100000000000000000000000001000000000000010000000000000000000000000000000000000000000000100000000000000000000000000000000010000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000001000000100000001000000000000000000000010000000000000000000000000000000000000000000010000000000000000000000000000001000000000000000000000000001000000000000001100000000000000000000010000000000000000000000000000000000000000000000000001000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000110000010000000000000000000000000000000000000100000000000000000000000000000011000000000100000000000000000010000000000000010000000000000000100000000000000000001000000000000000000000001000100000001000001001000000000000000000000000000000000000000010000000010000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000
mol722,C1(/C=N/NC(=O)CC2C=CC=C3C=CC=CC=23)C(O)=CC=C2C=CC=CC=12,0000000000000001000000000000000000001000010000000000000000000001100000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000100000000000000000000000000010000000000000000000000000000000000000000000000000001000000000000000000000000000000000000001000000000000000000000001000000100000001000000000000000010000010000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000100000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000001000010000100000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000100000000000000000100000000000000000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000001000000000001000001001000000000001000000000000000000000000000010000000000000000000000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
mol723,C1(/C=N/NC(COC2C(C)=CC=CC=2C)=O)C(O)=CC=C2C=CC=CC=12,0000000000000001000000000000000001001000010000000000000000000001100000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000100000000000000001000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000001000010000000001000000000000000010000010000000000100000000000000000000000000000000000000000001000000000000000010000100000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000000000000000000000000010000100000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000100000000000000000110010000000000000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000001000000000001000001001000000000001000000000000000000000000000010000000000000000000000000000001000100000000000000000000000000000000000000000000001000010000000000000000000000000000000000000000000
mol724,N(C1C(Cl)=CC=C(Cl)C=1)C(C(C)C)=O,0100000000000000000000000000000001000000000000000000000000000000000000000000000000001000000000000001000000000000000000000000000010000000000000000000000000000000000001000000000000000000000000000000000010000000000000001000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000100000000000000000000000000000010000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000001001000000000000000000000000000000000000000010000000000000000000000000000000000010000000010000001000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000001000000000000001000000001000000000000000000001000000000001000000000000000000000000010000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
mol725,C1(C(O)=C(/C=N/NC(=O)C2C=NC=C(Br)C=2)C=C(C=1)N(=O)=O)N(=O)=O,0000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000100000000000000000000000000001000000000000000000000000000101100000000000000100000000000001000000000000000000100000000000000000000000000000000000000010001000000000100000000000001000000000000000000000000000000000001010000100100000000000001000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000100000000000000000000000010000000000000000000000000000000000000000011000000000000000000000000000100000000000000000000000000000000000000000010000000000000000000000000000000000000000000100000000000000000000110000000010010000000000000000000000001000000000000000000000000000000010000000000000000000001000000000000000000000000000000100001000001000000000000001000000000010000000000000000010000000000000001000000000000001000000000000011000000000000000000000100000010000000000000000010000000000000000000000000000000000000
mol726,C(=O)(C1C=CC(=CC=1)C(C)(C)C)NCC1C=CC=CC=1,0000000000000000000000000000000001000000001000000000000000000000100000000000000010000000000000000000000000000000001000000000000010000000000000000000000000000000000000000000000100000000000000000000010000000000000000000000000000000000000000000000000000000001000000000100000000000000000000000000000000000000000000000001000000000000000000000000000000000000000010000100000000000000000000000000010011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000100000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000000010000000000000000000000100000000000000000000000000000000000000000000000000001000100000000000000000000000000000000000000000000000000000000000000000000000000001000001000000000000000000000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
mol727,C12C(=O)CC(CC=1NC1=C(C=CC=C1)N(CC(OC)=O)C2C1=CC=CO1)(C)C,0000000000000000000000000000000001001000000000000000000000000000100000000000000010000000001000000000000000000000000000000000000010000000000000100000010000000000000000000000000110000000000000000001000000000000010000000000000000000000000000000000000000100000010000000000001100000100000000001000000000000000010000000010000000000000000000000000000000000000000010000010001000000000000000000000000100000000000100000000000000000000000000000000000000001010000000000000000100000000001000000001000000000000000010000100000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000100000000110000000000000000000000000010000010000000000000000000000000001000000000010000000000000000000000000000001000000000000000000000000100000000000000000000000000000000000100000000000000000001000000000000000000000000000000000100000001000000001000000000000000000000000000000000010000000010000000000000000000000010000000010000100000000000000000110000000000000000000000000000000000000000000000000000000000010000
mol728,C1(C=CC=C2C=CC=CC=12)CC(=O)N/N=C/C1=CC=C(C(O)=C1)O,0000000000000001000000000100000000000000010000000000000000000001100000000000000010000000000000000000000000000000000000000000000010010000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000001000001001000000100000001000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000001000010000100000100000000000000000000000000000000000000000000000000000000000110000000000000000000000000000000000000000000100000000000000001000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000001000000000001000001001000000000001000000000010000000000000000010000000000000000000000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000
mol729,N12N=C(SC1=NC(=O)C(=CC1=CC=C(C(OC)=C1)OCC1C=CC=CC=1Cl)C2=N)CC(C)C,0101000000000000000000000100000001000000000000000000000000000000100000000000000110000000000000101000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000010000000000100000000000000000010000000000000000000000000001000000000000000000001000000000010100000000000100000000000000000010000000000100000000000000000000000000000010100000001000000000001000000000000000010000000000000001000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000001000001000001000000000000000000000010000000000000000000000000010000000000000000000000000010000101010000000100000001000000000010000000110000000000000000000000000000001000000100000000000100000000000000000000000000000000000000000000000000000100001000000000000000000100000000000010001100000011000010000000000000000000010000000000000000000000000000000000000000000000000001010000010000001000100000000000000000000010000010000000000000010000000000000000000100000000001000
mol730,C1(C(NCC#N)=O)C2C=CC=CC=2OC2=CC=CC=C12,0001000000000000000000000000000001000000000000000000000000000000110000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000001000000000000100000000000000000000010000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000010000000000000000010010000010000010000000000000000000000000000000000001000000000000000000001000000000001000000000000000000000010001000100000000000000001000000000000000000000000000000000100000001000000000000000000000000000000010000000000010000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000010000
mol731,N1(C(=O)CSC2SCCN=2)C2C=CC=CC=2C2C=CC=CC1=2,0000000000000000000000000000000000000000000001000000000000000000100000000000000010000000000000000000000000000000000010000000000000000000000000000000000000000100000000000000000100000000000000000000000000000000000000000000000000000000000000010000000000000000001001000000000000000000000000000000000000000000000100000100000000000000000001000000010000000000000010000000000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000010000000000000000000000001000000000000000001010000000000000000000000000000001000000000000000000000000000000000000000000000000000000010000001000000000000000001000000000000000000000000000000000000000001000000000000000100000000000000010000000000010000000000000000000000000000001010000000010000100000000000000000000000000000000000000000000000000000000000000000000100000000000000
