mol,smiles,fingerprint
mol935,N#CC1=CC=CC(=C1)N=CC1=CC=C(C(OC)=C1)OC(C)=O,0000000000010001000000000100000001000000000000000000000000000010100000000000000000000000000000100000001000000000100000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000001000000010000000000000000000000010000000000000000000110000000001000010000000000000011000000000000000000000000100000000000000000000000000000000000000100000000000001001000000000000000000000010000000000100000001001000000000001000000000010000100000000000010000000000000000000000000000000000000000100000000000100001000010000000000000000000000000000000000000000000000000000100000001000000
mol936,C(CSCC1C=CC=CC=1C)(=O)N/N=C/C1=CC=C(C=C1Cl)Cl,0000000000000000000100000000000001000000010000000000000000000000110000000100000010000000000000000000000000000000000010000000000010010000000000000000000000000000000001100000000100000000010000000000000001000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000100000000000000000000000000000010000010001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000100000001000000000001000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000000000000000000000000000000100010000000000000000000000000011000000000000000000000000000000000001000000000000000000000000000000000000000000001000000001000000000000000000000000001000001001000000000001000000000010000000000000000010000000000000000000000000000001000000000010000000000000000010000000100000000000001000000000000001000000000000000000000000000000000
mol937,N1C(N(C)C)=CC(=NC=1N(C)C)NN=CC1=CC=C(C=C1)Cl,0000000000000000000000100100000001000000000000100000010000000000000000000001000000000000000000000000000000000000000000000000000010000000000100000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000001000000000000001000000000000000000000001000000000000000000000000000000000000000000000011000000000000000000001010000000000000000010000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000001000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000100000000000000000100000000000000000000001000000011000000000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000001000000000001000001000000000000001000000000010000010000000000001000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000100000000000000
mol938,N1(C2C=CC(=CC=2)C)CC(CC1=O)C(=O)OCC(=O)C1C=CC(=CC=1)Br,0000000000000000000000000000000001000000000000000000000000000000000000000000000010000000000001100000000000000000010000000000000000000100000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000001010100000000000000000000000000001000000000000000000000000000000000000000000000000010000000000000000000000000100000000000000010000100000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000001000000000000100000000001000000100000000000000000000000010000000000000000001000100000000000000000000010010000000000000000000000000001010000000000100000000000000000000000000000000000000000000000000000000001101000001000000000000010000000000000000000000000001000000000000000000010000000000000000000000010010000000000001000000000000000010000000010001000000001000000000000000000000000010000010000000000000000000000000000000000000010000
mol939,S1C(C2C=CC=C(F)C=2)=NN=C1NC(=O)NC1C=CC(=C(C)C=1)C,0000000000100001000000000000000011000000000000000000000010000000100000000000000000000000000000000000000000000000000000000000000010000000100010000000000000000000001000000000000000000000100000010000000000000000000000000000000000000010000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000010000000000100000000101000000100000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010000000000000000100000001000000010000000000000011000000000000000000000000001000000000100000001000000000000000000000000000000000000000000000001000000000000001000000000000000000000000000000000001000001000000000000000000000000011000000000000000010000000000100000100000000000000000000000000000000000000000000000000000011000000000000000000000000000010000000000000000000000000000
mol940,C(CSCC1=CC=CC=C1Cl)(=O)N/N=C/C1=CC=C(C=C1)OCC1C=CC(=CC=1)C,0000000000000000000100000100000001000000010000000000000000000000100000000000000010000000000000000000001000010000000010000000000010010000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000001000000000000000000000000100000000000001100000001000100100000000000000000000000000000010000010001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000000001000000000000000000000000000000000000000000000000000000000000000000000000000010001000010000000000000000000000000000000000110010000000000000000000100000011000100000000000000100000000000000001000000000000000000000000000000000000100000001000000000000000000000000000000000001000001001000000000001000000000000000000000000000010010000000000000000000000000001000000000010000000000000000010000000000000000000010010000000000000000000000000000000100000000100000
mol941,C12C3CCCCC=3SC=1N=C(SCC(=O)C1C=CC(=C(OC)C=1)OC)N(C1=CC=C(C=C1)Br)C2=O,0000100000000000000000000000000001000000001000000000000000100000000000000000000010000000000000100000000000000000000010000000000000000100000010000000000000000000001000000000000000000000000000000100000000000000000000000000110000000000010000000000000001000000000000000000000000000000000000000000000000000000000000100010000000000000000000000000010000000000000010000100000101000000001000001000000000000000000000100000000000000000000110000000000000000000000000000000000000000000000000000000000000000000000000001000000110100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000100000000000000000000000010000000000000000001000101000100100000000100010000000000000000001000000000001010000000000000000001000000000000000000000000000000000000000000000100000001000001000000000000000000000001000000000100000001000000000001000000000000010000000000000000011000000000000001000000000000000010000000010000000000100000000000001000000001000000000000000000000000000100000000000000000000000000
mol942,C1(C2=CC=CC(C)=C2)(C2C=CC=C(C)C=2)CC1C(=O)N/N=C/C1=CC=C(C=C1)Br,0000000000000001000000000100000101001000000000000000000000000000100000000000000000000000000000000000000000000000000000001000000010000100000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000001000000001000000000000000000000000000010000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000100000000000000000100000000000000000000000010000000000000000000000000000100000000010001100010000000000000000000000000011010000000000000000000000010000000000000000000100000000000000000000000000100000011000000000000000000000000000000000001000001000000000000001000000000010000000000000000010000000000000001000010000000001010000000000000000000000000000000000000000100000000000000000000000000000000000000010100010000010000
mol943,C(=O)(C1C(=CC=CC=1OC)OC)NC1C(CC)=CC=CC=1C,0000000000000001000000000000000001000000000000000000000000000000100000000000000010000000000000000000000000000000000000000000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000001000000000000000000000000000000100000000000000000000000000000010000000000100000000000001000010000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000001000000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000100000100000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000001000010010000000000000000000000000001000000000000000000000000000000000000000000000000100000000000000001000000000000001000000000000000000000000000000000100010001000000000000000000000000000000000000000000010000000000001000000000000000000000000000000000000000100000000000000000000000000001000000000000000000000000000000000000000000000000
mol944,N(=O)(=O)C1C=CC=C(C=1)/C=N/NC(=O)C(C)CC1=CC=CC(OC)=C1,0100000000000101000000000000000001000000001000000000000000000000100000000000000110000000000000000000000000000000000000000000000010010000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000100000100000000000000000001000000001000100000010000000000010000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000100100000000001000000000000100000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000110000000000000000000100000000011000100000100000000000000001000000000000000000000000000100010000000000000000000001000000000000000000000000000000100101000001010000000000001000000000010000000000000000010000000000000000000000100000001000000000000001000000001000000000000000001000000000000000000000000000000000000000000100000000000000
mol945,N1(C(C)=O)C2C=CC=CC=2C(C(SSSC(CN(=O)=O)C2C3C=CC=CC=3N(C(C)=O)C=2)CN(=O)=O)=C1,0100000000000000000010000000000001000000000001000000000000000000100000000000000010000000000000000000010000000000000010000000000000000000000000000000000000000000000000100000000100000000000000000000000000000000000000000000000000000000000001000000000000000000000001000000000000001000000000000000000000000000000000000000000000000000000001000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000001000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000100000000000000000000000000000000000000000000000000000000100000000001000000000000000000000000001000000000000000000000000000000000000000000000000000001000000000000000000000000000000100000000001001100000000000000000000000000000000000000010000010000000000010000010000001000000000010001001000000000000000000000010000000000000000000000000000000010000000000000000001000000
mol946,C1(C2=CC=CC(C)=C2)(C2C=CC=C(C)C=2)CC1C(=O)N/N=C/C1=CC=CC=C1,0000000000000001000000000000000101001000000000000000000000000000100000000000000000000000000000000000000000000000000000001000000010000000000000000000000000000000000000000000000100000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000001000000001000000000010000000000000000010000000010000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000100000000010001100010000000000000000000000000011000000000000000000000000010000000000000000000100000000000000000000000000100000011000000000000000000000000000000000001000001000000000000001000000000010000000000000000010000000000000000000010000000001010000000000000000000000000000000000000000100000000000000000000000000000000000000010100010000010000
mol947,C1(C#N)C2CCCCC=2C(=NC=1SCC(=O)NC1=CC=C(C=C1)Cl)C1=CC=CS1,0000100000000010000000000000000010000000010000100000010000000010100000100000000010000000001000000000000000000000100010000000000010000000000000000000000000000000000000000000000000000000000000010000001000000000000001001000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000100000001000010000000000000000010000000000000010101100000100000000001000010000000000000000000000000000000001000000001000010000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000010000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000000000011000000000000000000000001000000000000001000000000001000000000000000000000000000000000000000000000000000000000000000101000000000000001000000001000000000000001000000001001000001000000000000000000000000000000000000000000010000000100000000000000000000000010000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
mol948,C(CSCC1=CC=CC=C1Cl)(=O)N/N=C/C1=CC=C(C=C1)OCC1C=CC=CC=1,0000000000000000000100000100000000000000011000000000000000000000100000000000000010000000000000000000001000010000000010000000000010010000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000100000000000001000000001000100100000000000000000000000000000010000010001000000000000000000000010000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000000001000000000000000000000000000000000000000000000000000000000000000000000000000010001000010000000000000000000000000000000000110000000000000000000000100000011000100000000000000100000000000000001000000000000000000000000000000000000000000001000000000000000000000000000000000001000001001000000000001000000000000000000000000000010000000000000000000000000000001000000000010000000000000000010000000000000000000010010000000000000000000000000000000100000000100000
mol949,N(=O)(=O)C1=CC=CC(=C1C)C(=O)NC1C=CC2=C(CC3=C2C=CC=C3)C=1,0000000000000001000000000000000001000000000000000000000000000000100000010000000000000000000000000000000000000000000000000000000010001000000000000000000000000000000010000001001100000000100000010100000000000000000010000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101010000000000000000000000000010000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000010000000000000000000000000000010001000000000000010000000000000000110000000001000000000000000000000000001000000000000000000000000000000000000001000000000000001000000000000000000000000000000100101000101000000000000000000000000010000000000000000010000000000000000000000000000000010000000000001000000000000001010000000000100000000000000001000000000000000000000000000000000000000
mol950,C1(C)=CC(C)(C)NC2C=CC(=CC1=2)OC(=O)C1=CC(OC)=C(C(OC)=C1)OC,0000000000000000000000000000000001001000000000000000000000000000000000000010000001000000001000000000000000000000000000000000000100000000000100000100000000000000010000000000000000000000000000000000000000000000000010000000000000000000000000000000000001100000000000000000000000000000001000000000000000000001000000000000000000100000000001000000000000000000100010000100000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000001000000000000000000010000000000000000000000000000000000000000000000000000000000100000000010000010000000000000000000000000000000000000000000010010000001000000000000100000001000000000000000001000000000000000000000000000000000000000000000000000010000000001000000000000000000000000000000000100000001000000000000000010100000010000000010000000010000000000000000000000000000000000000000000000000000100000000000100000000000000000000000000000000001000000000000000000000000000000
mol951,C1(NC2=CC=C(C(C)=C2)C)=NC(Cl)=NC(NC2C=CC(=C(C)C=2)C)=N1,0000000000000000000000000000000001000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000010000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000100000000000000010000000000000000000000000010000000000100000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000010000000000000000000000000000000000000000000000000000001001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000100000000000000000000000000000010000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000001000001000000000000000000000000011000000000100000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
mol952,C1(C2C=CC=C(C)C=2)(C2=CC=CC(C)=C2)CC1C(=O)N/N=C/C1=CC=C(C(OC)=C1)OC,0000000000000001000000000100000101001000000000000000000000000000100000000000000000000000000000100000000000000000000000001000000010010000000010000000000000000000000000000000000000000000000000000000000000000000000000001000010000000000000000000000000001000000000000000000000000000000000000000000000000000000000001000000001000000000000000000000000000010000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000100000000010001110010000000000000000000000000011000000000000000000000000010000000000000000000100000000000000000000000000100001011000000000000000000000000000000000101000001000000000000001000000000010000000000000000010000000000000000000010000000001010000000000000000000100000000000000000000100000000000000000000000000000000000000010100010000010000
mol953,C1(=O)NC2C=C(C)C=CC=2C(=C)N1C1C=CC=CC=1,0000000001000000000000000100000001011000000000000001000000000000100000000000000000000000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000100000000000000000000000000000000000000000000000000000000000100100000000000000000000000000000000001000000000000000000000000000000000000000010000001000000000000000000001000000000100010000000000000000000000010000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000010000000000000000010000000000000000010000000000000000100000000001000000000000000000000000000000000000000000000000000000000000000000000000101000000000000000100000000000000000000000000000001000000000000000000000000010000000000000000000000000000000000000000000000000000000000010000000000000000000000100000000000000000000000000000000000000000000000000000010000000000
mol954,C1(O)=C(C=CC=C1/C=N/NC(CCCC1C=CC(=C(C)C=1)OC)=O)O,0000000000000001001000000000000001000000010000000000000000000000100000000000000010000000000000100000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000001100000000000000001000000000000000000000000000101000000000000000000000000000000000000000000000000000000000000100000001000000000000000000000000000000000000010000000000100000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001000000000000000000000010000000000000010000100000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000110010100000000000000001000000011000100000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000101000001001000000000001000000000010000000000010000010000000000001000000000000000001000000000000000000000100000100000000100000000010000001000000000000000000000000000000000000000000000
mol955,C(NCC#N)(=O)C1C=CC(=CC=1)OC,0000000000000000000000000000000001000000000000000000000000000000010000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000100000000000000000000000001000000010001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000000000000000000110000000010000000000010000000000000000000000100000001000000000000000000000000000000000000000000000000000000100000000100000000000000001000000000000000000000001000000000100000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
mol956,N(=O)(=O)C1=CC=C(C=C1)COC1=CC=C(C=C1)/C=N/NC(CSCC1=CC=CC=C1Cl)=O,0000000000000000000100000100000000000000010000000000000000000000100000000000000010000000000000000000001000010000000010000000000010010000000000000000000000000000000000000001000100000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000001000000000000000000000000100000000000001100000001000100100000000000000000000000000000010000010001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000000001000000000000000000000000000000000000000000000000000000000000000000000000000010001000010000000000000000000000000000000000110000000000000000000100100000011000100000000000000100000001000000001000000100000000000000010000100000000000000001000000000000000000000000000000100001000001001000000000001000000000000000000000000000010000000000000000000000000000001000000000010001000000000000010000000000000000000010010000000000000000000000000000000100000000100000
mol957,C1(=CC2=CC=CC=C2OC1=O)C1=CN=C(NN=CC2=CC=CC=C2OC)S1,0100000000100000000000000000000001000000000000000000000000000011100000000000000000000000000000000000000010000000000000000000000010000000000000000000000000000000001000000000000100000000000000000000000001000000000000000000000011000000000000000000000001000000000000000000000001000000000000000000000000000000010000000010000001000000000000000000000000000000100010000000000000000000001000000110000000000000000000000000000001000000000010010000000001001000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000010000010000000000000000001000000000000000000110000000000000000000010000000011000000000000000000000000000010010000000000000000000000000100000000000000000000000000000000000000000000001000000000101000001000000000000001010000000010000000000001000000000000000000000000000000000000000000000000000000000100000000000000100000000000000000000010000000000000100000000000000000000000000
mol958,C(=O)(NC1=CC=CC=C1C(F)(F)F)C1C=CC=CC=1Cl,0000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000001000000000000010000000000000000000000000000000000000000000000100000000000000000000010010000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000001000000000000000000000000000000000000000000000000000010001000001000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000001000000000001000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000000001000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000001000000000001001010000000000000000000000000000000000000101000000000000000000000000000000000000000000010000000000100000000001000000000000000000000000000000010000000000000000000100000010000000000000000000000000000000000000000000000000
mol959,C1(/C=N/NC(CSCC2=CC=CC=C2Cl)=O)C(=CC=CC=1Cl)Cl,0000000000000001000100000000000000000000010000000000000000000000100000000000000010000000000000000000000000000000000010000000000010010000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000001000000100001000000000000000000010000010000010001000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000000001000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000000000000000000000000000000100000000000000000000000000000011000000000000000000000000000000000001000000000000000000000000000000000000000000001000000000000000000000000000000000001000001001000000000101000000000000000000000000000010000000000000000000000000000001000000000010000000000000000010000000000000000000010010000000000000000000000000000000000000000000000
mol960,S(=O)(=O)(C1=CC=C(C=C1)C)NC1=CC=C(C=C1CNC1N(C)C2=C(C=CC=C2)N=1)Br,0000100000000000000000000000000001000000000001000000000000000000100000000100000010000000000000000000000000000000000000000100000010000100000000000000000000000100000000000000000100000000000000000000000010000100010000000000000000000000000100000000001000000001000001000000000000000000000000000100000000000000000000000000000100000100000000000000000000000010000011000000000000000000001000000000000010000000000000000000000000000000000000000000000000000000000010000100000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000001000000000000000010000010000000000000000000100000000000000000000000000000000000000000010000000000000000000000000000000000000000000000010000000000000000100000000001010000000000000000000000000000000001000100000000000001000000000000000000100000000000000000000000000000001100000000000000001000000000000000000000000010000000100000000000010000000000001000000000000000000000000010000000000000000001000000000000000000000000000000000000000000000000000000000000000000000
mol961,C1(SC(=C(C2C=CC(=CC=2Cl)Cl)N=1)CCC)NC(=O)C1C=CC(=C(Cl)C=1)Cl,0000000000000000000000000000000001000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000001001000000000000000000010000000000000000000000000000001001000000000000000000000000000000000000000000000000000000000000000001000000001000000000000000000000010000010000000000000000000000010000100010000100001000000000001000000100000000000000000010000010000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000100010000000000000000000000000000001001000000000000000000000000000000000000000000010000000100000001000000000000000000000000010010000010000001000000101000010000000000000000000001100000000000000000000001000000000000000000000000000000000000000000001000000000000000000001010000000000001000000001000000000000001000000000000000001000000000000000000000000010000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
mol962,C1(OC)=C(OC)C=C(C=C1OC)/C=N/NC(CSCC1=CC=CC=C1Cl)=O,0000000000000000000100000000000001000000010000000000000000000000100000000000000010000000000000000000000000000000000010000000000010010000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000001000000000000100000000000001000000001000000100000001000000000000000000000010000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000100000001000000000001010000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000000000000000000000000000000110000000000000000000000000000011000000000000000000000000000000000001000000000000000000000000000000000000000001001000000000000000000000000000000000101000001001000000000001000100000010000000000000000010000000000000000000000000000001000000000010000000000100000010000000000000000000010010000000000000000000000000000000100000000000000
mol963,N1(C=NC2C=C(C)C(C)=CC1=2)C(=O)C1=CC=C(C=C1OC)SC,0000000000000000000000000000000001000000000001000000000000000000000100000100000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000100000000001000000000000000100000000000000000000000000000000010000000000000000000000000000000000000000000000000001000000001000000000000000000000010000000000000000000000000000010000000000000000000000000000000000100000000000000000010000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000010011000000000001000000000000001000000000000000000100000000000100000000000000000000000000000000000000000000000001000100000000000000000000000000000100000001000000000000000000000000010000000000000000010000000000000000000000010000000000000010010000000000100000000000000000101100000000000000000000000001000000100000000000000000100000
mol964,C(=O)(OC1=CC=C(C=C1)/C=N/NC(=O)C1C=CC(=CC=1)OC)C1C=CC=CC=1OC(C)=O,0000000000010000000000000100000001000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000010000000000000000100000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000001000000001000100000000000000000000000000000000010000100000000000000000000000010000000000000000000000000000000000011000000000000000000001000000000000000000000000000000000000000001000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000010000000000000000000000100000000000000000000110000000001000000000000100000011000000000000000000000000100000000000000000000000000000100000000000000000000000001000000000000000000000001000000000101000001000000000000001010000000000000000000000000010000000000000001000000000000001000000000000000000000100000000000000000000110000000000000001000000000000000000000000100000001000000
mol965,C(C(C)C)(=O)NC1=CC=CC(=C1)NC(COC1=CC=CC=C1Cl)=O,0100000000000001000000000000000001000000010000000000000000000000100000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000101010000000100000010100000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000100000000000000000000000000000010000000001000000000000000000010000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000001001000000000000000000000000000000000010000000000000000000000000000000100000000010000000010000000000000000000000000000000000010000000100000000000000000000001000000000000000000000000000000000000000000000000000000000000000001000000000000001000000000000000000000000000000000000000001000000000000000000000000010000000000000000010000000100000000000000000000000000000000000000000000100000000000000000000000000010000010000000000100000000000000000000000000000000
mol966,C(CSCC1=CC=CC=C1Cl)(=O)N/N=C/C1=CC=CC=C1OCC1=CC=CC=C1,0000000000000000000100000000000000000000011000000000000000000000100000000000000010000000000000000000000000010000000010000000000010010000000000000000000000000000000000000000000100000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000001000000100000000000000000000000000000010000010001000000000000000000010010000000000000000000000000000000000000010000000000001000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000100000001000000000001000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000000000000000000000000000000110000000000000000000000000000011000100000000000000100000000000000001000000000000000000000000000000000000000000001000000000000000000000000000000000001000001001000000000001010000000000000000000000000010000000000000000000000000000001000000000010000000000100000010000000100000000000010010000000000000000000000000000000000000000100000
mol967,C12(OC(C3C(N(C4=CC=CC(C)=C4C)C(=O)C13)=O)C1C=CC=CC=1)C(=O)C1=C(C=CC=C1)C2=O,0000010010000001000000000000000001001000000000100000000000000000100000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000110000000000000001000000000000000000000000010000000000000000000000010000000000000100010000000001100000000000000000000010000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000010000000000000000000000000000000010000000000000001000000000010000010000010000000000000000000000000000000000010000000000010000000000001001000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000001000000000000000000000000000000000000000000000000000000010000000000000000000000000000010000000000000000000000000000000000000101000000011000000000000000000000000000000100010000
mol968,C1(NC(CCCCCCCCCCCCCCC)=O)C(=O)NC2=C(C=CC=C2)C=1O,0000000000000000000000000000000001000000010000000000000000000000100000000000000010000000001000000000000000000000000000010000000010000000000000000000000000000000000000000000000100000000000000000000000000100000000000000000000010000000000000000001000000000000000000000000000000010000000000000000001000000000000000000010000000000000000001000000000000000000000010100000000000001000000001000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000001000000000000000000000000000010000000000001000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000100000000010010000000000000100001000000000000000000000001000000001000000000000000000000000000000001010000000000001000000000000000000000010000000000000000001000000000000000000000000000000000000010000010000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000
