mol,smiles,fingerprint
mol281,C1(=NC2C=CC=CC=2)SC(C(=O)N1CCOCC)=CC1=CC=C(C(O)=C1)OC,0001000000000100000000000100000001000000100000000000000000000010100000000000000010000000000001100000000000000000000000000100000000000000000000000000000000000000000100000000000100000000000000000000000000000000000000100000000000000000000000000000000001000000000000000000000001000000010000000000001000000000000000000010000000000000000000000000000000000000000010100001000000000000000000000000010000100000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000010000000000000000000000000000010000000000000000000000000000000000010000100001000000000000000000000001000000000000000000000000000000000000010010000000000000000000001000000000000000000110000000000000001000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000010000000000100000001000000000000010000001000011001000000000000100100000000000000000000000000000000000000010000000000110000000000000000000010000000000000000000000000000000000000000100000000001000
mol282,C12N=CN(CC(=O)NN=CC3=CC=C(C=C3)C(OC)=O)C=1C(N(C)C(=O)N2C)=O,1000000000000000000000000100000001000000010000000000000000000000000000000000000010000000000000000000000000000000000000000100000010000000000000000100000000000000000000100000000000010000100000000000000000000000000000000000000000000000001000000000000000000000000000000000001000000000000100001000000000000000000001000010001000000000000000000000000000000001000010000100000000000000001000000000000000000000100000000000000010001000000010010000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000001000000000000000000000000000000000000000000010000000000000000000001100000000000000000100110000000000000000000000000000011000000000000000000000000000000000000000000001000000000000000000000000000000000001000000000000000000000000000000000101000001001000000000001000000000000000000000000000010000000000001000000000000000001000000010010000000000000000000000000000000000000000000000000000000000000000000000000100000000000000
mol283,C(=O)(C/C(/C)=N/NC(COC1C=CC(=C(C)C=1)Br)=O)NC1C=CC=CC=1C,0000000000000000000000000000000001000000010000000000000000000000100000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000100000000000000001000000011000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000010000000000001000110000000010000001000000000000000010000000000100000000000000000000000000000000000000000000000000000000000010000000000000000000000000010000000000000000000001000000000000000000000000010000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000010000000100000000000001000000000000000000000010010100000000000000000100000011010000000000000000000000100000000000000000000000000000010000000001000000000000001000000000000000000000000010000000000000001000000000000010000000000010000000000000000010000000000000000000000000000001000000000000000000000000000000000000000000000000001000010000000000000000100000000000000000001000000
mol284,N1(CC=C)C(=O)C(SC1=S)=CC1=C(OCCOC2C=CC=CC=2OC)C=CC(=C1)N(=O)=O,0000000000000100000000000000000101000000000000000000000000000000100000000000000010000000000000100100000000000000000000000000000000000000000010000000000000000000000000000001000100000000000000000000000000000000000000010000000000000000000000000000000001100000000000000000000001000000010000000000000000000000000000000010000000010000000000000000011000000000000010000000000000000000000000000010000000000000000000000001000000100000000010000000000000000000000000000000000000000000000000010000000000000010000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000001000000000000000000000000000010000000000000000000000001100000000000000001110000000000000000000100000000001000000000000000000000000001000000000000000000000000000000010000100000100000000000000000000000000000000000000000100100000001000000000000010000000000010001100000000000000000000000000000000000100000000000000000010001100000110000000000000100000000000000000000000010000000000000000000000000000000001000
mol285,C(=O)(C1=CC=CC(=C1)OC(=S)NC1C=CC(=CC=1)OCC)NC1C=CC=CC=1Cl,0000000000000001000000000000000001000000000000000000010000000000100001000000000010001000000000000100001000000010000000000000000010000000000000000000000000000000000000000000000100000000000000010000000010000000000000100000000000000001000001000000000000000000000000000000000010000000000000000000001000000000000000000000000000100000000000000000000000000000000010001100001000000000000000000000000000000000000000000000000000000000000010000000000000001000000100000000000000000000000000000000001000000000000000000000000000000000000000100000000000000000000000000001000001100000000000000000100000000000000000000000000000000000000000000000000000000000000000000010000000010000000000001000000000000000000000010000000001000000000000100000001000000000000000000000000000000000000000000001000000000000000000001000000000000001000000000000000000000000000000000001000001000000000000000000000000010000000000000000010000000000000000000000000000000000000000000000000000010000000000000100000000000010000000000000000000000000000000000000000000000000
mol286,C(=O)(OC1C=CC(=CC=1)/C=N/C1=CC=C(C=C1)Cl)/C=C/C(=O)OC1=CC=C(C=C1)/C=N/C1C=CC(=CC=1)Cl,0000000000000000000000000100000100000000000000100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000001000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000100000000000000100000000000000000010000000000000000000000000000000000000001000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000010000000010000000000000000000000000000000000110000000001000000000000100000011000000000000000000000000000000000000000000000000000000000000000000000000000000001000000001000000000000010000000000000000001000000000000001000000000000000100000000000010000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000100000100000000000000
mol287,S(=O)(=O)(NCC1CCCO1)C1=C(C)C=CC(=C1)C1C2=CC=CC=C2C(=NN=1)NC1=CC=C(C=C1)F,0000100000000000000000000000000011000000000000000000000000000000100000000000000010000000001000000000000000000000100000000001000010000010100010000000000000000000100000000000000100000000000000010000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000100000000000000000000010000000001000000000000000010000010000100000100000100001000000010000010000000000000000000000000000000000000000000000000001000000010000000001000100000000000000010000000010000000010100000000000000000000000000010000000000000100001000000000000000000000000000000100000000000000000000010000000000000000000000000000000000000000000100010000010000000000100010000000000000000000000000011000000001000000000000000001000000000000000000000000100000000000000000000000100000000000000000000000000100000000000000000010000000000000000000001000001000000000000000000000000010000000000001000000010000000100000000000000000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000010000
mol288,C(CCC(NCCCN1CCOCC1)=O)(=O)NC1C=CC(=CC=1)Cl,0000000000000000000000000000000000000000010000100000010000000000000000000000000010000000000000000000000000000000000000000100000010000000000000000000000000000000000000000000000000000000000000010000010000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000010100000000000000000000001000000000000000000000000000000000001000000000000000000000000000000000000001010000000000000000000000000000000000000000000000000000000000000000100000000000000001000000000000000000001000100000000000000000000000000000001000000000000000000000000000000000000000000000000000010010010010000000100000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000010000000000000000000000001000000000000001000000001000000001000000000000001001000001001000000000000000000000000000000000010000010000000100000000000000000000000010000000010000000000000010000000000000000000000000000000000000000000000000000000000000000000000000
mol289,N1(CC(OCC)=O)C(=O)CN(C2C=CC(=C(Cl)C=2)Cl)C1=O,0000000000000000000000000000000001000000000000000000000000000000000000000000000010000000000010000000000000010000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000100000000000000000010000000000000000000000100000000000000000000000000000001000001000000000000000000010000000000000000000000000000000000000000010000010001000000000001000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000001000000000000000000000000001000000000000000000000000000000000000000000000000000000000001010000000010000001000000000000000000000000000010010000000000000000000000000001000000000000000000000000000000000000001000000000000000000000000000000011001000001000000000000000000000000000000000000000001000000010000000000000000010000000000000000010000010000000000000000000000100010000000010000000000000000100000000000000000000000000000000000000000000000000000000100000000000000
mol290,C(=O)(C/C(/C)=N/NC(COC1C=CC(=C(C)C=1)Br)=O)NC1C=CC=C(Cl)C=1C,0000000000000001000000000000000001000000010000000000000000000000100000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000001000000011000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000010000000000001000110000000010000001000000000000000010000000001100000000000000000000000000000000000000000010000000000000000010000000000000000000000000010000000000000000000001001000000000000000000000010000000000000000000000000000000000000000000000000001100001000000000000000000000000000000000000000000000100000000000000000000000000000000000000000010000000010000000000001000000000000000000000010010100000000000000000100000011010000000000000000000000100000000000000000000000000000010000000001000000000000001000000000000000000000000010000000000000001000000000000010000000000010000000000000000010000000000000000000000000000001000000000000000000000000000000000000000000000000010000010000000000000000100000000000000000001000000
mol291,N1(CCN(CC1)CC1=CC=CC=C1)N=CC1=CC=C(C(OCC2=CC=CC=C2)=C1)OC,0000000000000000000000000100000001000000001000000000000000000000100000000010000010000000000000100000000000010000000000000000000000010000000010000000000000000000000000000000000100000000000000000000000000100000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000010000000000000000000100000000000010000000000000000000000000000000000000010000000000000000000000000001000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000110000000000010000000000000000011000100000000011000101000000000000000000010000000000000010100000000000000000001000000000000000000000000000000000000100000001000000000000001000000000010000000000000000000000000000000000000000000000000010000000010000000000100000000000000000000000000000000000000000000000000000000000000100000000100000
mol292,C(=O)(NC1C=CC=C(Cl)C=1)CC(=O)N/N=C\C1C=CC(=C(OC)C=1)OC,0000000000000001000000000100000001000000010000000000000000000000100000000000100010000000000000100000000010000000000000000000000010010000000010000000000000000000000001000000000000000000100000010000000000000000000000001000010000000000000000000000000001000000000000000000000000000000000000000000000010000000000001000000001000000000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000100000000000000000000000000000000000000000000000000000000010000000010000000000000000000000000000000000110000000100000000000000000000011000000000000000000000000000000000000000000000000000000000000000001000000000001001000000000000000000000000000000000101000001001000000000001000000000010000000000000000010000000100000000000000000000001000000000000000000000100000000000000000000000000000000000000000000000000000000000000100000000000000
