i,j,tanimoto
mol79,mol680,0.09523809523809523
mol79,mol681,0.10344827586206896
mol79,mol682,0.0625
mol79,mol683,0.10416666666666667
mol79,mol684,0.10101010101010101
mol79,mol685,0.08163265306122448
mol79,mol686,0.1619047619047619
mol79,mol687,0.11235955056179775
mol79,mol688,0.13186813186813187
mol79,mol689,0.07368421052631578
mol79,mol690,0.12380952380952381
mol79,mol691,0.10344827586206896
mol79,mol692,0.10752688172043011
mol79,mol693,0.08235294117647059
mol79,mol694,0.12643678160919541
mol79,mol695,0.07228915662650602
mol79,mol696,0.08411214953271028
mol79,mol697,0.07777777777777778
mol79,mol698,0.14942528735632185
mol79,mol699,0.1326530612244898
mol79,mol700,0.0425531914893617
mol79,mol701,0.13131313131313133
mol79,mol702,0.12643678160919541
mol79,mol703,0.07142857142857142
mol79,mol704,0.09782608695652174
mol79,mol705,0.08333333333333333
mol79,mol706,0.13793103448275862
mol79,mol707,0.0898876404494382
mol79,mol708,0.13253012048192772
mol79,mol709,0.1348314606741573
mol79,mol710,0.09375
mol79,mol711,0.14285714285714285
mol79,mol712,0.09375
mol79,mol713,0.07777777777777778
mol79,mol714,0.08163265306122448
mol79,mol715,0.1836734693877551
mol79,mol716,0.12643678160919541
mol79,mol717,0.14102564102564102
mol79,mol718,0.16842105263157894
mol79,mol719,0.0967741935483871
mol79,mol720,0.1411764705882353
mol79,mol721,0.13793103448275862
mol79,mol722,0.13253012048192772
mol79,mol723,0.12359550561797752
mol79,mol724,0.05063291139240506
mol79,mol725,0.09473684210526316
mol79,mol726,0.14864864864864866
mol79,mol727,0.09900990099009901
mol79,mol728,0.12941176470588237
mol79,mol729,0.1308411214953271
mol79,mol730,0.09876543209876543
mol79,mol731,0.15
mol79,mol732,0.1
mol79,mol733,0.07407407407407407
mol79,mol734,0.1951219512195122
mol79,mol735,0.0891089108910891
mol79,mol736,0.13095238095238096
mol79,mol737,0.06097560975609756
mol79,mol738,0.10112359550561797
mol79,mol739,0.13829787234042554
mol79,mol740,0.1262135922330097
mol79,mol741,0.1
mol79,mol742,0.07777777777777778
mol79,mol743,0.08333333333333333
mol79,mol744,0.13095238095238096
mol79,mol745,0.0967741935483871
mol79,mol746,0.08695652173913043
mol79,mol747,0.08695652173913043
mol79,mol748,0.19047619047619047
mol79,mol749,0.10112359550561797
mol79,mol750,0.05434782608695652
mol79,mol751,0.12631578947368421
mol79,mol752,0.09574468085106383
mol79,mol753,0.0989010989010989
mol79,mol754,0.1744186046511628
mol79,mol755,0.2222222222222222
mol79,mol756,0.125
mol79,mol757,0.11702127659574468
mol79,mol758,0.08333333333333333
mol79,mol759,0.0989010989010989
mol79,mol760,0.07954545454545454
mol79,mol761,0.07865168539325842
mol79,mol762,0.13541666666666666
mol79,mol763,0.11392405063291139
mol79,mol764,0.12359550561797752
mol79,mol765,0.16666666666666666
mol79,mol766,0.11494252873563218
mol79,mol767,0.12222222222222222
mol79,mol768,0.09090909090909091
mol79,mol769,0.15555555555555556
mol79,mol770,0.0989010989010989
mol79,mol771,0.09345794392523364
mol79,mol772,0.09375
mol79,mol773,0.15789473684210525
mol79,mol774,0.0989010989010989
mol79,mol775,0.09278350515463918
mol79,mol776,0.1232876712328767
mol79,mol777,0.14953271028037382
mol79,mol778,0.13953488372093023
mol79,mol779,0.11904761904761904
mol79,mol780,0.12359550561797752
mol79,mol781,0.09876543209876543
mol79,mol782,0.0898876404494382
mol79,mol783,0.06382978723404255
mol79,mol784,0.07368421052631578
mol79,mol785,0.12195121951219512
mol79,mol786,0.07777777777777778
mol79,mol787,0.0990990990990991
mol79,mol788,0.13253012048192772
mol79,mol789,0.0898876404494382
mol79,mol790,0.12658227848101267
mol79,mol791,0.08045977011494253
mol79,mol792,0.19480519480519481
mol79,mol793,0.0684931506849315
mol79,mol794,0.03125
mol79,mol795,0.07954545454545454
mol79,mol796,0.2127659574468085
mol79,mol797,0.09195402298850575
mol79,mol798,0.15730337078651685
mol79,mol799,0.13043478260869565
mol79,mol800,0.08641975308641975
mol79,mol801,0.06593406593406594
mol79,mol802,0.1188118811881188
mol79,mol803,0.07692307692307693
mol79,mol804,0.09473684210526316
mol79,mol805,0.07317073170731707
mol79,mol806,0.1346153846153846
mol79,mol807,0.08235294117647059
mol79,mol808,0.08737864077669903
mol79,mol809,0.08860759493670886
mol79,mol810,0.11842105263157894
mol79,mol811,0.14666666666666667
mol79,mol812,0.11224489795918367
mol79,mol813,0.10526315789473684
mol79,mol814,0.10638297872340426
mol79,mol815,0.06097560975609756
mol79,mol816,0.09803921568627451
mol79,mol817,0.0963855421686747
mol79,mol818,0.07407407407407407
mol79,mol819,0.1038961038961039
mol79,mol820,0.18
mol79,mol821,0.07142857142857142
mol79,mol822,0.09210526315789473
mol79,mol823,0.09302325581395349
mol79,mol824,0.14634146341463414
mol79,mol825,0.06382978723404255
mol79,mol826,0.12857142857142856
mol79,mol827,0.10256410256410256
mol79,mol828,0.043478260869565216
mol79,mol829,0.09090909090909091
mol79,mol830,0.14634146341463414
mol79,mol831,0.08139534883720931
mol79,mol832,0.11538461538461539
mol79,mol833,0.13953488372093023
mol79,mol834,0.12359550561797752
mol79,mol835,0.08433734939759036
mol79,mol836,0.1038961038961039
mol79,mol837,0.1
mol79,mol838,0.07407407407407407
mol79,mol839,0.07777777777777778
mol79,mol840,0.11392405063291139
mol79,mol841,0.09574468085106383
mol79,mol842,0.14666666666666667
mol79,mol843,0.1125
mol79,mol844,0.11904761904761904
mol79,mol845,0.08045977011494253
mol79,mol846,0.10101010101010101
mol79,mol847,0.06593406593406594
mol79,mol848,0.09302325581395349
mol79,mol849,0.11494252873563218
mol79,mol850,0.0989010989010989
mol79,mol851,0.0707070707070707
mol79,mol852,0.08791208791208792
mol79,mol853,0.09302325581395349
mol79,mol854,0.1518987341772152
mol79,mol855,0.0975609756097561
mol79,mol856,0.0898876404494382
mol79,mol857,0.12941176470588237
mol79,mol858,0.09411764705882353
mol79,mol859,0.0970873786407767
mol79,mol860,0.08536585365853659
mol79,mol861,0.12380952380952381
mol79,mol862,0.09345794392523364
mol79,mol863,0.11627906976744186
mol79,mol864,0.08163265306122448
mol79,mol865,0.12631578947368421
mol79,mol866,0.10588235294117647
mol79,mol867,0.0989010989010989
mol79,mol868,0.09090909090909091
mol79,mol869,0.16470588235294117
mol79,mol870,0.06521739130434782
mol79,mol871,0.13333333333333333
mol79,mol872,0.0989010989010989
mol79,mol873,0.060240963855421686
mol79,mol874,0.061855670103092786
mol79,mol875,0.15151515151515152
mol79,mol876,0.07317073170731707
mol79,mol877,0.15
mol79,mol878,0.17073170731707318
mol79,mol879,0.125
mol79,mol880,0.07692307692307693
mol79,mol881,0.22988505747126436
mol79,mol882,0.10526315789473684
mol79,mol883,0.1111111111111111
mol79,mol884,0.09090909090909091
mol79,mol885,0.09195402298850575
mol79,mol886,0.11827956989247312
mol79,mol887,0.034482758620689655
mol79,mol888,0.0975609756097561
mol79,mol889,0.10891089108910891
mol79,mol890,0.10526315789473684
mol79,mol891,0.11494252873563218
mol79,mol892,0.23076923076923078
mol79,mol893,0.09803921568627451
mol79,mol894,0.1411764705882353
mol79,mol895,0.08791208791208792
mol79,mol896,0.05
mol79,mol897,0.16494845360824742
mol79,mol898,0.08333333333333333
mol79,mol899,0.07608695652173914
mol79,mol900,0.12359550561797752
mol79,mol901,0.11538461538461539
mol79,mol902,0.03529411764705882
mol79,mol903,0.06930693069306931
mol79,mol904,0.05747126436781609
mol79,mol905,0.30434782608695654
mol79,mol906,0.07368421052631578
mol79,mol907,0.08641975308641975
mol79,mol908,0.13793103448275862
mol79,mol909,0.0975609756097561
mol79,mol910,0.23958333333333334
mol79,mol911,0.12658227848101267
mol79,mol912,0.08791208791208792
mol79,mol913,0.09195402298850575
mol79,mol914,0.15584415584415584
mol79,mol915,0.07692307692307693
mol79,mol916,0.1267605633802817
mol79,mol917,0.08433734939759036
mol79,mol918,0.08
mol79,mol919,0.08045977011494253
mol79,mol920,0.11956521739130435
mol79,mol921,0.07526881720430108
mol79,mol922,0.11627906976744186
mol79,mol923,0.1511627906976744
mol79,mol924,0.05813953488372093
mol79,mol925,0.06666666666666667
mol79,mol926,0.0875
mol79,mol927,0.10526315789473684
mol79,mol928,0.10227272727272728
mol79,mol929,0.07228915662650602
mol79,mol930,0.09302325581395349
mol79,mol931,0.12
mol79,mol932,0.11627906976744186
mol79,mol933,0.13402061855670103
mol79,mol934,0.061855670103092786
mol79,mol935,0.10989010989010989
mol79,mol936,0.13186813186813187
mol79,mol937,0.06818181818181818
mol79,mol938,0.0851063829787234
mol79,mol939,0.08695652173913043
mol79,mol940,0.12244897959183673
mol79,mol941,0.102803738317757
mol79,mol942,0.0967741935483871
mol79,mol943,0.07142857142857142
mol79,mol944,0.1134020618556701
mol79,mol945,0.11494252873563218
mol79,mol946,0.125
mol79,mol947,0.10891089108910891
mol79,mol948,0.15217391304347827
mol79,mol949,0.07368421052631578
mol79,mol950,0.06382978723404255
mol79,mol951,0.07792207792207792
mol79,mol952,0.09278350515463918
mol79,mol953,0.13924050632911392
mol79,mol954,0.10526315789473684
mol79,mol955,0.06329113924050633
mol79,mol956,0.11764705882352941
mol79,mol957,0.15789473684210525
mol79,mol958,0.0875
mol79,mol959,0.13095238095238096
mol79,mol960,0.10309278350515463
mol79,mol961,0.07216494845360824
mol79,mol962,0.12903225806451613
mol79,mol963,0.07608695652173914
mol79,mol964,0.08421052631578947
mol79,mol965,0.07777777777777778
mol79,mol966,0.16483516483516483
mol79,mol967,0.09782608695652174
mol79,mol968,0.21518987341772153
mol79,mol969,0.11458333333333333
mol79,mol970,0.19767441860465115
mol79,mol971,0.2235294117647059
mol79,mol972,0.06315789473684211
mol79,mol973,0.13793103448275862
mol79,mol974,0.06593406593406594
mol79,mol975,0.20454545454545456
mol79,mol976,0.1232876712328767
mol79,mol977,0.12121212121212122
mol79,mol978,0.08421052631578947
mol79,mol979,0.05
mol79,mol980,0.32
mol79,mol981,0.08235294117647059
mol79,mol982,0.10638297872340426
mol79,mol983,0.06521739130434782
mol79,mol984,0.07207207207207207
mol79,mol985,0.13095238095238096
mol79,mol986,0.11688311688311688
mol79,mol987,0.11538461538461539
mol79,mol988,0.07777777777777778
mol79,mol989,0.056818181818181816
mol79,mol990,0.10891089108910891
mol79,mol991,0.13580246913580246
mol79,mol992,0.21348314606741572
mol79,mol993,0.11494252873563218
mol79,mol994,0.0970873786407767
mol79,mol995,0.08641975308641975
mol79,mol996,0.1956521739130435
mol79,mol997,0.13043478260869565
mol79,mol998,0.07865168539325842
mol79,mol999,0.09615384615384616
mol79,mol1000,0.11827956989247312
mol80,mol81,0.08235294117647059
mol80,mol82,0.1
mol80,mol83,0.07692307692307693
mol80,mol84,0.14285714285714285
mol80,mol85,0.10989010989010989
mol80,mol86,0.1527777777777778
mol80,mol87,0.11428571428571428
mol80,mol88,0.125
mol80,mol89,0.05263157894736842
mol80,mol90,0.09333333333333334
mol80,mol91,0.11235955056179775
mol80,mol92,0.08
mol80,mol93,0.11235955056179775
mol80,mol94,0.056338028169014086
mol80,mol95,0.10126582278481013
mol80,mol96,0.11494252873563218
mol80,mol97,0.1044776119402985
mol80,mol98,0.13513513513513514
mol80,mol99,0.08108108108108109
mol80,mol100,0.15555555555555556
mol80,mol101,0.08860759493670886
mol80,mol102,0.08928571428571429
mol80,mol103,0.06329113924050633
mol80,mol104,0.08860759493670886
mol80,mol105,0.08536585365853659
mol80,mol106,0.06329113924050633
mol80,mol107,0.1111111111111111
mol80,mol108,0.060240963855421686
mol80,mol109,0.0625
mol80,mol110,0.2235294117647059
mol80,mol111,0.060240963855421686
mol80,mol112,0.15853658536585366
mol80,mol113,0.07246376811594203
mol80,mol114,0.1
mol80,mol115,0.0759493670886076
mol80,mol116,0.10810810810810811
mol80,mol117,0.07058823529411765
mol80,mol118,0.08974358974358974
mol80,mol119,0.08333333333333333
mol80,mol120,0.17391304347826086
mol80,mol121,0.13513513513513514
mol80,mol122,0.24691358024691357
mol80,mol123,0.05813953488372093
mol80,mol124,0.15584415584415584
mol80,mol125,0.09210526315789473
mol80,mol126,0.06329113924050633
mol80,mol127,0.12162162162162163
mol80,mol128,0.07894736842105263
mol80,mol129,0.12987012987012986
mol80,mol130,0.12987012987012986
mol80,mol131,0.09333333333333334
mol80,mol132,0.10606060606060606
mol80,mol133,0.1111111111111111
mol80,mol134,0.07317073170731707
mol80,mol135,0.08955223880597014
mol80,mol136,0.08955223880597014
mol80,mol137,0.08235294117647059
mol80,mol138,0.09090909090909091
mol80,mol139,0.056179775280898875
mol80,mol140,0.12857142857142856
mol80,mol141,0.056179775280898875
mol80,mol142,0.16666666666666666
mol80,mol143,0.08823529411764706
mol80,mol144,0.09782608695652174
mol80,mol145,0.11290322580645161
mol80,mol146,0.06521739130434782
mol80,mol147,0.12162162162162163
mol80,mol148,0.10126582278481013
mol80,mol149,0.0963855421686747
mol80,mol150,0.14473684210526316
mol80,mol151,0.07042253521126761
mol80,mol152,0.1388888888888889
mol80,mol153,0.07058823529411765
mol80,mol154,0.09090909090909091
mol80,mol155,0.13095238095238096
mol80,mol156,0.0945945945945946
mol80,mol157,0.1044776119402985
mol80,mol158,0.08695652173913043
mol80,mol159,0.14457831325301204
mol80,mol160,0.13333333333333333
mol80,mol161,0.0847457627118644
mol80,mol162,0.09333333333333334
mol80,mol163,0.05333333333333334
mol80,mol164,0.09195402298850575
mol80,mol165,0.10606060606060606
mol80,mol166,0.14666666666666667
mol80,mol167,0.14666666666666667
mol80,mol168,0.08333333333333333
mol80,mol169,0.08433734939759036
mol80,mol170,0.15625
mol80,mol171,0.10256410256410256
mol80,mol172,0.12987012987012986
mol80,mol173,0.1
mol80,mol174,0.09090909090909091
mol80,mol175,0.14457831325301204
mol80,mol176,0.15789473684210525
mol80,mol177,0.09876543209876543
mol80,mol178,0.06493506493506493
mol80,mol179,0.06493506493506493
mol80,mol180,0.09523809523809523
mol80,mol181,0.1794871794871795
mol80,mol182,0.10309278350515463
mol80,mol183,0.16666666666666666
mol80,mol184,0.14102564102564102
mol80,mol185,0.08139534883720931
mol80,mol186,0.11594202898550725
mol80,mol187,0.08433734939759036
mol80,mol188,0.10309278350515463
mol80,mol189,0.10465116279069768
mol80,mol190,0.2328767123287671
mol80,mol191,0.11235955056179775
mol80,mol192,0.10309278350515463
mol80,mol193,0.13924050632911392
mol80,mol194,0.07936507936507936
mol80,mol195,0.12048192771084337
mol80,mol196,0.09859154929577464
mol80,mol197,0.13414634146341464
mol80,mol198,0.13414634146341464
mol80,mol199,0.15
mol80,mol200,0.09090909090909091
mol80,mol201,0.11688311688311688
mol80,mol202,0.10126582278481013
mol80,mol203,0.056338028169014086
mol80,mol204,0.22535211267605634
mol80,mol205,0.1134020618556701
mol80,mol206,0.125
mol80,mol207,0.08571428571428572
mol80,mol208,0.11842105263157894
mol80,mol209,0.19642857142857142
mol80,mol210,0.1095890410958904
mol80,mol211,0.1076923076923077
mol80,mol212,0.08333333333333333
mol80,mol213,0.075
mol80,mol214,0.09859154929577464
mol80,mol215,0.07042253521126761
mol80,mol216,0.1864406779661017
mol80,mol217,0.13953488372093023
mol80,mol218,0.109375
mol80,mol219,0.1746031746031746
mol80,mol220,0.10810810810810811
mol80,mol221,0.08641975308641975
mol80,mol222,0.13513513513513514
mol80,mol223,0.08
mol80,mol224,0.11267605633802817
mol80,mol225,0.2641509433962264
mol80,mol226,0.09722222222222222
mol80,mol227,0.09859154929577464
mol80,mol228,0.14516129032258066
mol80,mol229,0.15492957746478872
mol80,mol230,0.0958904109589041
mol80,mol231,0.1375
mol80,mol232,0.07792207792207792
mol80,mol233,0.11594202898550725
mol80,mol234,0.11267605633802817
mol80,mol235,0.0975609756097561
mol80,mol236,0.1323529411764706
mol80,mol237,0.07575757575757576
mol80,mol238,0.1896551724137931
mol80,mol239,0.08974358974358974
mol80,mol240,0.07692307692307693
mol80,mol241,0.06329113924050633
mol80,mol242,0.2
mol80,mol243,0.13513513513513514
mol80,mol244,0.1896551724137931
mol80,mol245,0.07692307692307693
mol80,mol246,0.05714285714285714
mol80,mol247,0.0625
mol80,mol248,0.10256410256410256
mol80,mol249,0.1780821917808219
mol80,mol250,0.11538461538461539
mol80,mol251,0.0821917808219178
mol80,mol252,0.2
mol80,mol253,0.09836065573770492
mol80,mol254,0.17333333333333334
mol80,mol255,0.1875
mol80,mol256,0.08
mol80,mol257,0.14666666666666667
mol80,mol258,0.19298245614035087
mol80,mol259,0.08333333333333333
mol80,mol260,0.1111111111111111
mol80,mol261,0.12903225806451613
mol80,mol262,0.12903225806451613
mol80,mol263,0.11688311688311688
mol80,mol264,0.0875
mol80,mol265,0.0759493670886076
mol80,mol266,0.10256410256410256
mol80,mol267,0.10126582278481013
mol80,mol268,0.0967741935483871
mol80,mol269,0.11538461538461539
mol80,mol270,0.1232876712328767
mol80,mol271,0.1111111111111111
mol80,mol272,0.13924050632911392
mol80,mol273,0.10294117647058823
mol80,mol274,0.14814814814814814
mol80,mol275,0.1076923076923077
mol80,mol276,0.15384615384615385
mol80,mol277,0.17142857142857143
mol80,mol278,0.23333333333333334
mol80,mol279,0.14942528735632185
mol80,mol280,0.10638297872340426
mol80,mol281,0.1566265060240964
mol80,mol282,0.08333333333333333
mol80,mol283,0.1282051282051282
mol80,mol284,0.12790697674418605
mol80,mol285,0.13924050632911392
mol80,mol286,0.058823529411764705
mol80,mol287,0.1724137931034483
mol80,mol288,0.07894736842105263
mol80,mol289,0.1095890410958904
mol80,mol290,0.10714285714285714
mol80,mol291,0.11842105263157894
mol80,mol292,0.0875
mol80,mol293,0.08791208791208792
mol80,mol294,0.23943661971830985
mol80,mol295,0.13333333333333333
mol80,mol296,0.08695652173913043
mol80,mol297,0.09722222222222222
mol80,mol298,0.16417910447761194
mol80,mol299,0.13580246913580246
mol80,mol300,0.19444444444444445
mol80,mol301,0.1282051282051282
mol80,mol302,0.11904761904761904
mol80,mol303,0.1232876712328767
mol80,mol304,0.14457831325301204
mol80,mol305,0.09722222222222222
mol80,mol306,0.11428571428571428
mol80,mol307,0.10144927536231885
mol80,mol308,0.08108108108108109
mol80,mol309,0.18055555555555555
mol80,mol310,0.0945945945945946
mol80,mol311,0.13953488372093023
mol80,mol312,0.13157894736842105
mol80,mol313,0.10101010101010101
mol80,mol314,0.11267605633802817
mol80,mol315,0.1323529411764706
mol80,mol316,0.20833333333333334
mol80,mol317,0.1
mol80,mol318,0.14814814814814814
mol80,mol319,0.1044776119402985
mol80,mol320,0.14473684210526316
mol80,mol321,0.17142857142857143
mol80,mol322,0.09333333333333334
mol80,mol323,0.07692307692307693
mol80,mol324,0.14754098360655737
mol80,mol325,0.15476190476190477
mol80,mol326,0.10714285714285714
mol80,mol327,0.12698412698412698
mol80,mol328,0.1780821917808219
mol80,mol329,0.058823529411764705
mol80,mol330,0.09859154929577464
mol80,mol331,0.125
mol80,mol332,0.125
mol80,mol333,0.15492957746478872
mol80,mol334,0.0851063829787234
mol80,mol335,0.12121212121212122
mol80,mol336,0.16901408450704225
mol80,mol337,0.1566265060240964
mol80,mol338,0.10126582278481013
mol80,mol339,0.10344827586206896
mol80,mol340,0.1
mol80,mol341,0.12698412698412698
mol80,mol342,0.09090909090909091
mol80,mol343,0.08139534883720931
mol80,mol344,0.1323529411764706
mol80,mol345,0.0875
mol80,mol346,0.14814814814814814
mol80,mol347,0.12903225806451613
mol80,mol348,0.09411764705882353
mol80,mol349,0.08045977011494253
mol80,mol350,0.08108108108108109
mol80,mol351,0.10256410256410256
mol80,mol352,0.12790697674418605
mol80,mol353,0.0875
mol80,mol354,0.06666666666666667
mol80,mol355,0.08139534883720931
mol80,mol356,0.09411764705882353
mol80,mol357,0.10714285714285714
mol80,mol358,0.08974358974358974
mol80,mol359,0.07228915662650602
mol80,mol360,0.125
mol80,mol361,0.09090909090909091
mol80,mol362,0.14666666666666667
mol80,mol363,0.16
mol80,mol364,0.09722222222222222
mol80,mol365,0.11842105263157894
mol80,mol366,0.0759493670886076
mol80,mol367,0.08333333333333333
mol80,mol368,0.1038961038961039
mol80,mol369,0.12195121951219512
mol80,mol370,0.0759493670886076
mol80,mol371,0.13333333333333333
mol80,mol372,0.1794871794871795
mol80,mol373,0.15942028985507245
mol80,mol374,0.16
mol80,mol375,0.08536585365853659
mol80,mol376,0.10256410256410256
mol80,mol377,0.10810810810810811
mol80,mol378,0.08536585365853659
mol80,mol379,0.09859154929577464
mol80,mol380,0.0963855421686747
mol80,mol381,0.1917808219178082
mol80,mol382,0.09090909090909091
mol80,mol383,0.13636363636363635
mol80,mol384,0.1125
mol80,mol385,0.08
mol80,mol386,0.16981132075471697
mol80,mol387,0.1917808219178082
mol80,mol388,0.12727272727272726
mol80,mol389,0.10144927536231885
mol80,mol390,0.18055555555555555
mol80,mol391,0.12658227848101267
mol80,mol392,0.11392405063291139
mol80,mol393,0.08045977011494253
mol80,mol394,0.12121212121212122
mol80,mol395,0.1282051282051282
mol80,mol396,0.11392405063291139
mol80,mol397,0.10588235294117647
mol80,mol398,0.11267605633802817
mol80,mol399,0.13043478260869565
mol80,mol400,0.07407407407407407
mol80,mol401,0.1095890410958904
mol80,mol402,0.16666666666666666
mol80,mol403,0.09411764705882353
mol80,mol404,0.09876543209876543
mol80,mol405,0.10714285714285714
mol80,mol406,0.10227272727272728
mol80,mol407,0.15384615384615385
mol80,mol408,0.1125
mol80,mol409,0.09876543209876543
mol80,mol410,0.08450704225352113
mol80,mol411,0.21212121212121213
mol80,mol412,0.09876543209876543
mol80,mol413,0.14102564102564102
mol80,mol414,0.09411764705882353
mol80,mol415,0.18840579710144928
mol80,mol416,0.12345679012345678
mol80,mol417,0.14864864864864866
mol80,mol418,0.11594202898550725
mol80,mol419,0.11538461538461539
mol80,mol420,0.09411764705882353
mol80,mol421,0.13333333333333333
mol80,mol422,0.10526315789473684
mol80,mol423,0.08823529411764706
mol80,mol424,0.16666666666666666
mol80,mol425,0.08571428571428572
mol80,mol426,0.1111111111111111
mol80,mol427,0.15476190476190477
mol80,mol428,0.16666666666666666
mol80,mol429,0.15625
mol80,mol430,0.15584415584415584
mol80,mol431,0.13253012048192772
mol80,mol432,0.0945945945945946
mol80,mol433,0.1282051282051282
mol80,mol434,0.11594202898550725
mol80,mol435,0.125
mol80,mol436,0.12345679012345678
mol80,mol437,0.10752688172043011
mol80,mol438,0.17333333333333334
mol80,mol439,0.08974358974358974
mol80,mol440,0.07692307692307693
mol80,mol441,0.08955223880597014
mol80,mol442,0.12658227848101267
mol80,mol443,0.12162162162162163
mol80,mol444,0.1111111111111111
mol80,mol445,0.12
mol80,mol446,0.09090909090909091
mol80,mol447,0.1111111111111111
mol80,mol448,0.13414634146341464
mol80,mol449,0.058823529411764705
mol80,mol450,0.06451612903225806
mol80,mol451,0.12698412698412698
mol80,mol452,0.08108108108108109
mol80,mol453,0.1038961038961039
mol80,mol454,0.09722222222222222
mol80,mol455,0.10126582278481013
mol80,mol456,0.09876543209876543
mol80,mol457,0.17567567567567569
mol80,mol458,0.1267605633802817
mol80,mol459,0.07058823529411765
mol80,mol460,0.0963855421686747
mol80,mol461,0.0945945945945946
mol80,mol462,0.0963855421686747
mol80,mol463,0.12
mol80,mol464,0.16
mol80,mol465,0.11267605633802817
mol80,mol466,0.18571428571428572
mol80,mol467,0.11764705882352941
mol80,mol468,0.14473684210526316
mol80,mol469,0.15584415584415584
mol80,mol470,0.07777777777777778
mol80,mol471,0.078125
mol80,mol472,0.16883116883116883
mol80,mol473,0.14285714285714285
mol80,mol474,0.125
mol80,mol475,0.18571428571428572
mol80,mol476,0.09375
mol80,mol477,0.1232876712328767
mol80,mol478,0.1038961038961039
mol80,mol479,0.13157894736842105
mol80,mol480,0.12857142857142856
mol80,mol481,0.11940298507462686
mol80,mol482,0.08974358974358974
mol80,mol483,0.16417910447761194
mol80,mol484,0.07692307692307693
mol80,mol485,0.08974358974358974
mol80,mol486,0.09195402298850575
mol80,mol487,0.1518987341772152
mol80,mol488,0.08333333333333333
mol80,mol489,0.08139534883720931
mol80,mol490,0.14285714285714285
mol80,mol491,0.057971014492753624
mol80,mol492,0.11538461538461539
mol80,mol493,0.11627906976744186
mol80,mol494,0.12658227848101267
mol80,mol495,0.09722222222222222
mol80,mol496,0.11940298507462686
mol80,mol497,0.11267605633802817
mol80,mol498,0.06944444444444445
mol80,mol499,0.10526315789473684
mol80,mol500,0.09090909090909091
mol80,mol501,0.14864864864864866
mol80,mol502,0.09722222222222222
mol80,mol503,0.09859154929577464
mol80,mol504,0.10588235294117647
mol80,mol505,0.14634146341463414
mol80,mol506,0.08974358974358974
mol80,mol507,0.10588235294117647
mol80,mol508,0.07317073170731707
mol80,mol509,0.1095890410958904
mol80,mol510,0.07894736842105263
mol80,mol511,0.08
mol80,mol512,0.12
mol80,mol513,0.07142857142857142
mol80,mol514,0.1518987341772152
mol80,mol515,0.0945945945945946
mol80,mol516,0.11688311688311688
mol80,mol517,0.06349206349206349
mol80,mol518,0.16417910447761194
mol80,mol519,0.0958904109589041
mol80,mol520,0.1744186046511628
mol80,mol521,0.058823529411764705
mol80,mol522,0.07692307692307693
mol80,mol523,0.11267605633802817
mol80,mol524,0.13043478260869565
mol80,mol525,0.10144927536231885
mol80,mol526,0.1791044776119403
mol80,mol527,0.09210526315789473
mol80,mol528,0.1111111111111111
mol80,mol529,0.1038961038961039
mol80,mol530,0.06944444444444445
mol80,mol531,0.10526315789473684
mol80,mol532,0.09195402298850575
mol80,mol533,0.09375
mol80,mol534,0.07936507936507936
mol80,mol535,0.19696969696969696
mol80,mol536,0.10294117647058823
mol80,mol537,0.11940298507462686
mol80,mol538,0.09859154929577464
mol80,mol539,0.07792207792207792
mol80,mol540,0.14864864864864866
mol80,mol541,0.13580246913580246
mol80,mol542,0.1
mol80,mol543,0.17142857142857143
mol80,mol544,0.16666666666666666
mol80,mol545,0.08955223880597014
mol80,mol546,0.125
mol80,mol547,0.11494252873563218
mol80,mol548,0.2028985507246377
mol80,mol549,0.15714285714285714
mol80,mol550,0.203125
mol80,mol551,0.10752688172043011
mol80,mol552,0.04938271604938271
mol80,mol553,0.12345679012345678
mol80,mol554,0.1896551724137931
mol80,mol555,0.0963855421686747
mol80,mol556,0.08860759493670886
mol80,mol557,0.08536585365853659
mol80,mol558,0.1935483870967742
mol80,mol559,0.11235955056179775
mol80,mol560,0.10465116279069768
mol80,mol561,0.10588235294117647
mol80,mol562,0.1527777777777778
mol80,mol563,0.13157894736842105
mol80,mol564,0.08450704225352113
mol80,mol565,0.09090909090909091
mol80,mol566,0.16901408450704225
mol80,mol567,0.125
mol80,mol568,0.10752688172043011
mol80,mol569,0.15476190476190477
mol80,mol570,0.14102564102564102
mol80,mol571,0.07462686567164178
mol80,mol572,0.11956521739130435
mol80,mol573,0.075
mol80,mol574,0.14864864864864866
mol80,mol575,0.10126582278481013
mol80,mol576,0.12162162162162163
mol80,mol577,0.1
mol80,mol578,0.1044776119402985
mol80,mol579,0.1780821917808219
mol80,mol580,0.10256410256410256
mol80,mol581,0.18181818181818182
mol80,mol582,0.125
mol80,mol583,0.08536585365853659
mol80,mol584,0.14864864864864866
mol80,mol585,0.11688311688311688
mol80,mol586,0.13414634146341464
mol80,mol587,0.10989010989010989
mol80,mol588,0.13924050632911392
mol80,mol589,0.07792207792207792
mol80,mol590,0.18571428571428572
mol80,mol591,0.09090909090909091
mol80,mol592,0.13333333333333333
mol80,mol593,0.08860759493670886
mol80,mol594,0.12345679012345678
mol80,mol595,0.14130434782608695
mol80,mol596,0.16666666666666666
mol80,mol597,0.13333333333333333
mol80,mol598,0.16901408450704225
mol80,mol599,0.13953488372093023
mol80,mol600,0.08860759493670886
mol80,mol601,0.09090909090909091
