mol,smiles
mol939,S1C(C2C=CC=C(F)C=2)=NN=C1NC(=O)NC1C=CC(=C(C)C=1)C
mol940,C(CSCC1=CC=CC=C1Cl)(=O)N/N=C/C1=CC=C(C=C1)OCC1C=CC(=CC=1)C
mol941,C12C3CCCCC=3SC=1N=C(SCC(=O)C1C=CC(=C(OC)C=1)OC)N(C1=CC=C(C=C1)Br)C2=O
mol942,C1(C2=CC=CC(C)=C2)(C2C=CC=C(C)C=2)CC1C(=O)N/N=C/C1=CC=C(C=C1)Br
mol943,C(=O)(C1C(=CC=CC=1OC)OC)NC1C(CC)=CC=CC=1C
mol944,N(=O)(=O)C1C=CC=C(C=1)/C=N/NC(=O)C(C)CC1=CC=CC(OC)=C1
mol945,N1(C(C)=O)C2C=CC=CC=2C(C(SSSC(CN(=O)=O)C2C3C=CC=CC=3N(C(C)=O)C=2)CN(=O)=O)=C1
mol946,C1(C2=CC=CC(C)=C2)(C2C=CC=C(C)C=2)CC1C(=O)N/N=C/C1=CC=CC=C1
mol947,C1(C#N)C2CCCCC=2C(=NC=1SCC(=O)NC1=CC=C(C=C1)Cl)C1=CC=CS1
mol948,C(CSCC1=CC=CC=C1Cl)(=O)N/N=C/C1=CC=C(C=C1)OCC1C=CC=CC=1
mol949,N(=O)(=O)C1=CC=CC(=C1C)C(=O)NC1C=CC2=C(CC3=C2C=CC=C3)C=1
mol950,C1(C)=CC(C)(C)NC2C=CC(=CC1=2)OC(=O)C1=CC(OC)=C(C(OC)=C1)OC
mol951,C1(NC2=CC=C(C(C)=C2)C)=NC(Cl)=NC(NC2C=CC(=C(C)C=2)C)=N1
mol952,C1(C2C=CC=C(C)C=2)(C2=CC=CC(C)=C2)CC1C(=O)N/N=C/C1=CC=C(C(OC)=C1)OC
mol953,C1(=O)NC2C=C(C)C=CC=2C(=C)N1C1C=CC=CC=1
mol954,C1(O)=C(C=CC=C1/C=N/NC(CCCC1C=CC(=C(C)C=1)OC)=O)O
mol955,C(NCC#N)(=O)C1C=CC(=CC=1)OC
mol956,N(=O)(=O)C1=CC=C(C=C1)COC1=CC=C(C=C1)/C=N/NC(CSCC1=CC=CC=C1Cl)=O
mol957,C1(=CC2=CC=CC=C2OC1=O)C1=CN=C(NN=CC2=CC=CC=C2OC)S1
mol958,C(=O)(NC1=CC=CC=C1C(F)(F)F)C1C=CC=CC=1Cl
mol959,C1(/C=N/NC(CSCC2=CC=CC=C2Cl)=O)C(=CC=CC=1Cl)Cl
mol960,S(=O)(=O)(C1=CC=C(C=C1)C)NC1=CC=C(C=C1CNC1N(C)C2=C(C=CC=C2)N=1)Br
mol961,C1(SC(=C(C2C=CC(=CC=2Cl)Cl)N=1)CCC)NC(=O)C1C=CC(=C(Cl)C=1)Cl
mol962,C1(OC)=C(OC)C=C(C=C1OC)/C=N/NC(CSCC1=CC=CC=C1Cl)=O
mol963,N1(C=NC2C=C(C)C(C)=CC1=2)C(=O)C1=CC=C(C=C1OC)SC
mol964,C(=O)(OC1=CC=C(C=C1)/C=N/NC(=O)C1C=CC(=CC=1)OC)C1C=CC=CC=1OC(C)=O
mol965,C(C(C)C)(=O)NC1=CC=CC(=C1)NC(COC1=CC=CC=C1Cl)=O
mol966,C(CSCC1=CC=CC=C1Cl)(=O)N/N=C/C1=CC=CC=C1OCC1=CC=CC=C1
mol967,C12(OC(C3C(N(C4=CC=CC(C)=C4C)C(=O)C13)=O)C1C=CC=CC=1)C(=O)C1=C(C=CC=C1)C2=O
mol968,C1(NC(CCCCCCCCCCCCCCC)=O)C(=O)NC2=C(C=CC=C2)C=1O
mol969,C12C(=O)CC(CC=1NC1C=CC3=CC=CC=C3C=1C2C1=CC=C2C(OCO2)=C1)(C)C
mol970,N1(C)C(=O)C(SC1=S)=CC1C=CC=C(C=1)OCC1C(=CC=CC=1Cl)Cl
mol971,N1(CC2C=CC(=CC=2)OC)C(=O)C(SC1=S)=CC1C=CC(=C(C)C=1)OC
mol972,S(=O)(=O)(C1=CC=C(C=C1)OC)OC1=CC=C(C=C1)/C=N/NC(=O)C1=CC=C(C=C1)O
mol973,C(CSCC1=CC=CC=C1Cl)(=O)N/N=C/C1=CC=CC(Cl)=C1
mol974,C(=O)(NC1=CC=C(C(C)=C1)C)C(NCCC1CCCCC=1)=O
mol975,N1(CN2CCC(CC2)CC2=CC=CC=C2)C2C=CC=CC=2/C(=N/C2C=CC(=CC=2)Cl)/C1=O
mol976,C1(=CC=CC2=CC=CC=C12)CC(NN)=O
mol977,C1(C(=O)NC2C(O)=CC=C(C=2)N(=O)=O)=C(O)C2C=CC=CC=2N(CCCCC)C1=O
mol978,C(=O)(OC1=CC=C(C=C1)/C=N/NC(=O)C1=CC=C(C=C1)C)C1C=CC=CC=1OC(C)=O
mol979,N(=O)(=O)C1=C(NCCNC(=O)C2=CC(F)=C(C=C2Cl)F)C=CC(=C1)C(F)(F)F
mol980,C1(=NC2=CC=CC=C2)SC(C(=O)N1C(C)C)=CC1=CC=C(C=C1)N(C)C
mol981,C12C=C(C)C=C(C)C=1N=C(SCCC#N)N=C2C
mol982,N(=O)(=O)C1=CC=C(C=C1)/C(/C)=N\NC(CSCC1C=CC=CC=1Cl)=O
mol983,C12C(=O)CC(CC=1NC(C)=C(C#N)C2C1=CC=C(C=C1)Cl)(C)C
mol984,S(=O)(=O)(C1=CC=C(C=C1)SC)N(C1C=CC(=CC=1)OCC)CC(NCCSCC1=CC=C(C(Cl)=C1)Cl)=O
mol985,N1(CCN(CC1)C1C=CC=C(Cl)C=1)C(=O)COC1C=CC=CC=1
mol986,C(=O)(C1=CC=C(C=C1)OC1=CC=C(C=C1)C(=O)NC1C=CC(=CC=1)C(C1=CC=CC=C1)=O)NC1C=CC(=CC=1)C(C1C=CC=CC=1)=O
mol987,N12N=C(C=C1NC(C)=C(CC)C2=O)C
mol988,C(=O)(N1CCN(CC1)C1=CC=CC(Cl)=C1)C1C=C(OC)C(=C(OC)C=1)OC
mol989,N(=O)(=O)C1=CC=C(C=C1)C(=O)NC1C=CC(=C(F)C=1)C
mol990,C(CSCC1=CC=CC=C1Br)(=O)N/N=C/C1=CC=C(C(OCC)=C1)OCC=C
mol991,N1(CC(=O)NC(C)COC)C(=O)C2C(=CC=CC=2)C1=O
mol992,N1(CNC2C=CC=CC=2C(OCC)=O)C(=O)/C(/SC1=O)=C/C1=CC=C(C=C1)O
mol993,C1(C=CC(=CC=1Cl)N(=O)=O)C(=O)N(CC)CC1=CC=CC=C1
mol994,C(F)(F)(C(F)(F)COC1C=CC(=CC=1NC(=O)C1=CC=CC(=C1)N(=O)=O)C(F)(F)F)C(F)(F)C(F)F
mol995,N(=O)(=O)C1C=CC=CC=1C(=O)NC(C1=CC=CC=C1)C1C=CC=CC=1
mol996,C1(NC(C2C=CC=CC=2)=O)SC(C(=O)C=1C(OCC)=O)=CC1=CC(OC)=C(C(OC)=C1)OC
mol997,C1(/C=N/NC(CSCC2=CC=CC=C2Br)=O)C=C2OCOC2=CC=1Br
mol998,N(C(=O)C1=CC=C(C=C1)C1=CC=CC=C1)C(=S)NC1C=CC(=C(C(O)=O)C=1)Cl
mol999,C1(C(=O)NN=CC2=CC=C(C(OC)=C2N(=O)=O)OC(C)=O)NN=C(C(C)(C)C)C=1
mol1000,C1(N(C)C)=CC=C(C=C1Br)/C=N/NC(CSCC1=CC=CC=C1Br)=O
